work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M
2024,SE,FT,Data Scientist,132480,USD,132480,US,0,US,M
2024,MI,FT,Research Scientist,440000,USD,440000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,145600,USD,145600,US,0,US,M
2023,SE,FT,Analytics Engineer,190000,USD,190000,US,0,US,M
2024,SE,FT,Business Intelligence Engineer,78800,USD,78800,US,100,US,M
2024,EN,FT,Data Analyst,60675,USD,60675,US,0,US,M
2022,EN,FT,Data Scientist,49500,EUR,52008,BE,50,BE,S
2023,MI,FT,BI Developer,81500,USD,81500,US,0,US,M
2024,SE,FT,Research Scientist,105000,USD,105000,CA,0,CA,M
2024,MI,FT,Engineer,143100,USD,143100,US,0,US,M
2024,MI,FT,Data Scientist,317000,USD,317000,US,0,US,M
2022,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M
2024,SE,FT,Software Engineer,160000,USD,160000,US,0,US,M
2024,SE,FT,Research Engineer,77000,USD,77000,US,0,US,M
2024,MI,FT,Software Engineer,180000,USD,180000,US,0,US,M
2024,SE,FT,Analyst,126500,USD,126500,US,0,US,M
2024,EN,FT,Data Analyst,74000,USD,74000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,194750,USD,194750,US,0,US,M
2024,MI,FT,Product Manager,135500,USD,135500,US,100,US,M
2024,MI,FT,Data Scientist,240000,USD,240000,US,0,US,M
2024,MI,FT,Software Engineer,65593,USD,65593,US,0,US,M
2024,MI,FT,Data Analyst,66560,USD,66560,CA,0,CA,M
2023,MI,FT,Data Analyst,126000,USD,126000,US,0,US,M
2024,SE,FT,Analyst,150000,USD,150000,US,100,US,M
2024,SE,FT,Site Reliability Engineer,223856,USD,223856,US,0,US,M
2024,SE,FT,Business Intelligence Engineer,95000,USD,95000,US,100,US,M
2024,MI,FT,Data Scientist,215000,USD,215000,US,0,US,M
2024,SE,FT,Data Scientist,329334,USD,329334,US,0,US,M
2024,SE,FT,Data Analyst,160000,USD,160000,US,100,US,M
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
2024,SE,FT,Product Manager,196000,USD,196000,US,0,US,M
2023,SE,FT,Data Scientist,278700,USD,278700,US,0,US,M
2024,MI,FT,Data Engineer,250000,USD,250000,US,0,US,M
2023,SE,FT,Data Engineer,208000,USD,208000,US,100,US,M
2023,MI,FT,Data Analyst,54000,USD,54000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,190000,USD,190000,US,100,US,M
2024,EN,FT,Data Analyst,95000,USD,95000,US,0,US,M
2024,SE,FT,Data Engineer,137100,USD,137100,US,0,US,M
2024,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M
2022,MI,FT,Data Scientist,135000,USD,135000,US,100,US,L
2024,MI,FT,Data Scientist,196900,USD,196900,US,0,US,M
2024,SE,FT,Data Engineer,82000,USD,82000,CA,0,CA,M
2024,MI,FT,Research Scientist,208000,USD,208000,US,0,US,M
2024,MI,FT,Data Engineer,270000,USD,270000,US,0,US,M
2024,MI,FT,Manager,114500,USD,114500,US,0,US,M
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2024,SE,FT,Machine Learning Engineer,201400,USD,201400,US,0,US,M
2024,SE,FT,Data Scientist,203000,USD,203000,US,100,US,M
2024,EN,FT,Analyst,30000,GBP,37500,GB,0,GB,M
2024,MI,FT,Data Scientist,93100,USD,93100,US,0,US,M
2021,MI,FT,Data Analyst,37456,GBP,51519,GB,50,GB,L
2024,SE,FT,Data Engineer,232700,USD,232700,US,0,US,M
2024,SE,FT,Data Engineer,216000,USD,216000,US,0,US,M
2023,SE,FT,Data Analyst,75000,GBP,92280,GB,0,GB,M
2023,EX,FT,Head of Data,329500,USD,329500,US,100,US,M
2024,SE,FT,Business Intelligence Engineer,89600,USD,89600,US,0,US,L
2024,MI,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M
2024,SE,FT,Data Scientist,219200,USD,219200,US,0,US,M
2023,MI,FT,Data Scientist,138510,USD,138510,US,0,US,M
2024,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,304750,USD,304750,US,0,US,M
2024,MI,FT,Data Analyst,101753,USD,101753,CA,0,CA,M
2024,MI,FT,Quantitative Analyst,117900,USD,117900,US,0,US,M
2024,SE,FT,Computer Vision Engineer,336900,USD,336900,US,0,US,M
2024,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M
2024,SE,FT,Analyst,117000,USD,117000,US,100,US,M
2024,SE,FT,Data Analyst,168000,USD,168000,US,100,US,M
2024,MI,FT,Engineer,128000,USD,128000,US,100,US,M
2023,MI,FT,Data Engineer,58400,USD,58400,US,0,US,M
2024,SE,FT,Software Engineer,242000,USD,242000,CA,0,CA,M
2024,SE,FT,MLOps Engineer,314800,USD,314800,US,100,US,M
2024,SE,FT,Machine Learning Engineer,249000,USD,249000,US,0,US,M
2024,MI,FT,BI Analyst,70000,USD,70000,US,100,US,M
2024,MI,FT,Associate,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2024,EN,FT,Software Engineer,115200,USD,115200,US,0,US,M
2024,SE,FT,Data Engineer,135920,USD,135920,US,100,US,M
2024,SE,FT,Analyst,100000,USD,100000,US,0,US,M
2024,SE,FT,Software Engineer,210000,USD,210000,US,100,US,M
2024,SE,FT,Data Management Consultant,137972,USD,137972,US,0,US,M
2024,SE,FT,Data Engineer,292700,USD,292700,US,0,US,M
2024,MI,FT,Data Scientist,93000,USD,93000,US,100,US,M
2024,SE,FT,Systems Engineer,105000,USD,105000,US,0,US,M
2024,MI,FT,Data Engineer,97525,USD,97525,GB,0,GB,M
2024,SE,FT,Data Engineer,251250,USD,251250,US,0,US,M
2023,SE,FT,Data Engineer,196000,USD,196000,US,100,US,M
2024,MI,FT,Product Manager,301400,USD,301400,US,0,US,M
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2024,EN,FT,Research Scientist,235000,USD,235000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,303400,USD,303400,US,100,US,M
2024,SE,FT,Applied Scientist,110000,USD,110000,US,100,US,M
2024,MI,FT,Software Engineer,140000,USD,140000,US,0,US,M
2024,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M
2024,SE,FT,Data Engineer,255475,USD,255475,US,100,US,M
2023,SE,FT,BI Analyst,147000,USD,147000,US,100,US,M
2024,SE,FT,Data Scientist,184300,USD,184300,US,0,US,M
2024,SE,FT,Applied Scientist,110000,USD,110000,US,100,US,M
2024,SE,FT,Data Architect,160000,USD,160000,US,0,US,M
2024,EN,FT,Data Engineer,132000,USD,132000,US,0,US,M
2024,EN,FT,Data Scientist,53950,USD,53950,US,0,US,M
2024,SE,FT,Software Engineer,220900,USD,220900,US,0,US,M
2024,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M
2024,MI,FT,Data Manager,112500,USD,112500,US,0,US,M
2024,SE,FT,Machine Learning Researcher,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M
2023,EN,FT,AI Developer,130000,USD,130000,US,100,US,L
2024,MI,FT,Systems Engineer,185000,USD,185000,US,100,US,M
2024,MI,FT,Systems Engineer,95000,USD,95000,US,0,US,M
2024,SE,FT,Data Scientist,166000,USD,166000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,208450,USD,208450,US,0,US,M
2024,MI,FT,Data Scientist,110000,USD,110000,US,0,US,M
2024,MI,FT,Data Engineer,45000,GBP,56250,GB,0,GB,M
2023,SE,FT,Machine Learning Scientist,108308,USD,108308,GB,100,GB,M
2024,SE,FT,Software Engineer,165100,USD,165100,US,0,US,M
2024,MI,FT,Data Engineer,220000,USD,220000,US,0,US,M
2024,SE,FT,Software Engineer,152000,USD,152000,US,0,US,M
2024,SE,FT,Machine Learning Researcher,110000,USD,110000,US,100,US,M
2024,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2024,SE,FT,Engineer,252000,USD,252000,US,0,US,M
2024,SE,FT,Data Engineer,86840,USD,86840,US,100,US,M
2024,SE,FT,Data Scientist,281000,USD,281000,US,0,US,M
2024,SE,FT,Research Engineer,202000,USD,202000,US,100,US,M
2023,MI,FT,Business Intelligence Engineer,165600,USD,165600,US,0,US,L
2024,MI,FT,Data Scientist,173400,USD,173400,US,0,US,M
2024,SE,FT,Software Developer,110000,CAD,84615,CA,0,CA,M
2024,MI,FT,Machine Learning Engineer,250200,USD,250200,US,0,US,M
2022,SE,FT,Applied Data Scientist,177000,USD,177000,US,100,US,L
2024,SE,FT,Machine Learning Platform Engineer,230000,USD,230000,CA,100,CA,M
2024,SE,FT,Research Scientist,115900,USD,115900,US,0,US,M
2024,MI,FT,Research Engineer,410000,USD,410000,US,0,US,M
2024,SE,FT,Software Engineer,195000,USD,195000,US,100,US,M
2024,SE,FT,Research Engineer,251950,USD,251950,US,0,US,M
2024,SE,FT,Software Engineer,204000,USD,204000,US,0,US,M
2024,SE,FT,Applied Scientist,110000,USD,110000,US,100,US,M
2024,MI,FT,Data Engineer,155000,USD,155000,US,0,US,M
2024,MI,FT,Data Modeler,98870,USD,98870,US,0,US,M
2023,MI,FT,Data Scientist,82920,USD,82920,US,100,US,M
2024,EN,FT,Data Analyst,106300,USD,106300,US,0,US,M
2024,MI,FT,Data Analyst,86555,USD,86555,US,0,US,M
2024,MI,FT,Software Engineer,200200,USD,200200,US,0,US,M
2023,SE,FT,Data Scientist,119000,USD,119000,US,100,US,M
2023,MI,FT,Data Engineer,103000,USD,103000,US,0,US,M
2024,SE,FT,Data Scientist,98000,USD,98000,US,0,US,M
2024,MI,FT,Software Engineer,145350,USD,145350,US,0,US,M
2024,SE,FT,Software Engineer,165100,USD,165100,US,0,US,M
2024,MI,FT,Software Engineer,405000,USD,405000,US,0,US,M
2024,SE,FT,Machine Learning Scientist,208300,USD,208300,US,0,US,M
2024,SE,FT,Machine Learning Scientist,84500,USD,84500,US,0,US,M
2023,SE,FT,Data Scientist,131310,USD,131310,US,0,US,M
2024,SE,FT,Manager,170000,USD,170000,US,0,US,M
2024,MI,FT,Data Engineer,98300,USD,98300,US,0,US,M
2024,SE,FT,Research Scientist,189000,USD,189000,US,0,US,M
2024,MI,FT,Data Scientist,96000,USD,96000,US,0,US,M
2024,MI,FT,Engineer,264200,USD,264200,US,0,US,M
2024,SE,FT,Data Scientist,99000,USD,99000,US,0,US,M
2024,SE,FT,Data Scientist,136218,USD,136218,US,0,US,M
2023,SE,FT,Data Scientist,114080,USD,114080,US,0,US,M
2024,MI,FT,Data Specialist,24000,GBP,30000,GB,0,GB,M
2023,SE,FT,Data Engineer,132624,USD,132624,US,100,US,M
2024,MI,FT,Software Developer,158200,USD,158200,US,0,US,M
2023,SE,FT,Decision Scientist,185900,USD,185900,US,0,US,M
2024,MI,FT,Software Engineer,115500,USD,115500,US,0,US,M
2024,EN,PT,Data Analyst,93000,USD,93000,US,0,US,M
2024,MI,FT,Software Engineer,125000,USD,125000,US,0,US,M
2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M
2024,SE,FT,Analytics Engineer,275000,USD,275000,US,0,US,M
2024,SE,FT,Data Scientist,172500,USD,172500,US,0,US,M
2024,SE,FT,Data Engineer,235000,USD,235000,US,0,US,M
2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M
2024,SE,FT,Software Engineer,150000,USD,150000,US,0,US,M
2024,SE,FT,Data Engineer,135719,EUR,150798,FR,0,FR,M
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2023,SE,FT,Data Analyst,102000,USD,102000,US,100,US,M
2024,SE,FT,Software Development Engineer,151300,USD,151300,US,0,US,L
2024,MI,FT,Data Engineer,97000,USD,97000,US,0,US,M
2024,SE,FT,Engineer,209000,USD,209000,US,0,US,M
2024,MI,FT,Data Product Owner,209000,USD,209000,US,100,US,M
2024,MI,FT,Business Analyst,60000,USD,60000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2024,SE,FT,Data Architect,124300,USD,124300,US,0,US,M
2024,EN,FT,Data Analyst,122000,USD,122000,US,0,US,M
2024,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
2024,MI,FT,Engineer,110990,USD,110990,AU,0,AU,M
2024,SE,FT,Data Scientist,192500,USD,192500,GB,0,GB,M
2024,SE,FT,Consultant,142300,USD,142300,US,0,US,M
2024,MI,FT,Software Engineer,215000,USD,215000,US,0,US,M
2024,SE,FT,Data Scientist,109100,USD,109100,US,0,US,M
2023,SE,FT,AI Engineer,220000,USD,220000,US,0,US,M
2024,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M
2024,EN,FT,Data Analyst,23000,GBP,28750,GB,0,GB,M
2024,SE,FT,Applied Scientist,110000,USD,110000,US,100,US,M
2024,MI,FT,Research Scientist,200000,USD,200000,US,0,US,M
2024,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M
2024,MI,FT,Software Development Engineer,113600,USD,113600,US,0,US,M
2024,SE,FT,Manager,225500,USD,225500,US,0,US,M
2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M
2024,SE,FT,Research Scientist,93800,USD,93800,US,0,US,M
2024,SE,FT,Data Scientist,90000,EUR,100000,FR,100,FR,M
2024,SE,FT,Data Engineer,226000,USD,226000,US,0,US,M
2024,SE,FT,Software Engineer,199000,USD,199000,US,0,US,M
2024,EN,FT,Engineer,200000,USD,200000,US,0,US,L
2024,MI,FT,Research Engineer,208000,USD,208000,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,210000,USD,210000,US,0,US,M
2024,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M
2024,EN,FT,Business Intelligence Analyst,150700,USD,150700,US,0,US,M
2024,SE,FT,Platform Engineer,170400,USD,170400,US,0,US,M
2024,SE,FT,Machine Learning Engineer,199500,USD,199500,US,0,US,M
2024,SE,FT,Data Engineer,136038,USD,136038,US,0,US,M
2023,MI,FT,Data Engineer,50000,USD,50000,US,100,US,M
2024,SE,FT,Site Reliability Engineer,220000,USD,220000,US,0,US,M
2024,EN,FT,Data Analyst,32000,GBP,40000,GB,0,GB,M
2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,M
2024,SE,FT,Data Management Analyst,106601,USD,106601,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2024,MI,FT,Data Scientist,172000,USD,172000,US,0,US,M
2024,EN,FT,Data Analyst,106300,USD,106300,US,0,US,M
2024,SE,FT,Engineer,197700,USD,197700,US,100,US,M
2024,SE,FT,Data Architect,231500,USD,231500,US,0,US,M
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,125000,USD,125000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,178000,USD,178000,US,0,US,M
2022,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,224000,USD,224000,US,0,US,M
2023,SE,FT,Data Engineer,172800,USD,172800,US,0,US,M
2023,SE,FT,Machine Learning Engineer,156453,USD,156453,US,100,US,M
2024,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M
2024,EX,FT,Business Intelligence,155000,USD,155000,CA,0,CA,M
2024,MI,FT,Engineer,142000,USD,142000,US,0,US,M
2022,EN,FT,Machine Learning Engineer,140250,USD,140250,US,0,US,M
2024,SE,FT,Analytics Engineer,140000,USD,140000,CA,0,CA,M
2024,MI,FT,Software Engineer,178000,USD,178000,US,0,US,M
2024,EN,FT,Data Analyst,101080,USD,101080,US,0,US,M
2023,EN,FT,AI Research Engineer,28400,EUR,30663,FR,50,FR,S
2023,MI,FT,Data Analyst,123000,USD,123000,US,100,US,M
2023,EN,FT,Data Engineer,115100,USD,115100,US,0,US,M
2024,MI,FT,DevOps Engineer,200000,USD,200000,US,0,US,M
2024,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M
2024,SE,FT,Data Scientist,103500,USD,103500,US,0,US,M
2024,SE,FT,Software Engineer,192500,USD,192500,US,0,US,M
2023,MI,FT,Data Analyst,49000,USD,49000,US,0,US,M
2024,SE,FT,Data Manager,113120,USD,113120,US,100,US,M
2023,EX,FT,Data Scientist,375500,USD,375500,US,100,US,M
2024,EN,FT,Data Analyst,89230,USD,89230,US,100,US,M
2024,SE,FT,AI Engineer,130000,USD,130000,US,100,US,M
2024,MI,FT,Data Engineer,205600,USD,205600,US,0,US,L
2023,MI,FT,Research Engineer,220000,USD,220000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,331640,USD,331640,US,0,US,M
2024,SE,FT,Business Intelligence Engineer,130000,USD,130000,US,0,US,M
2024,MI,FT,Engineer,120000,USD,120000,US,0,US,M
2024,MI,FT,Data Engineer,180677,USD,180677,US,0,US,M
2024,MI,FT,Research Engineer,295000,USD,295000,US,0,US,M
2024,SE,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,MI,FT,Data Scientist,123200,USD,123200,US,0,US,M
2024,MI,FT,Engineer,52016,USD,52016,US,0,US,M
2024,SE,FT,Data Engineer,80000,USD,80000,US,0,US,M
2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
2024,SE,FT,Research Scientist,117000,USD,117000,US,0,US,M
2024,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M
2024,SE,FT,Data Engineer,82400,USD,82400,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,100000,USD,100000,US,0,US,M
2024,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M
2023,EN,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,SE,FT,Backend Engineer,192000,USD,192000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,190000,USD,190000,US,0,US,M
2024,SE,FT,Software Engineer,207000,USD,207000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,175800,USD,175800,US,0,US,M
2024,SE,FT,Machine Learning Engineer,180500,USD,180500,US,0,US,M
2024,SE,FT,Systems Engineer,425000,USD,425000,US,0,US,M
2024,EN,FT,Machine Learning Engineer,106400,USD,106400,US,0,US,M
2024,SE,FT,Data Architect,220000,USD,220000,US,0,US,M
2024,SE,FT,Research Scientist,74800,USD,74800,US,0,US,M
2024,SE,FT,Machine Learning Engineer,224000,USD,224000,US,0,US,M
2024,MI,FT,Software Engineer,95000,USD,95000,US,0,US,M
2023,EX,FT,Data Lead,180000,USD,180000,US,0,US,M
2024,SE,FT,Applied Scientist,97400,USD,97400,US,0,US,M
2024,SE,FT,Machine Learning Engineer,192700,USD,192700,US,0,US,M
2024,SE,FT,Machine Learning Engineer,187040,USD,187040,US,0,US,M
2024,MI,FT,Business Intelligence Engineer,110000,USD,110000,US,0,US,M
2023,SE,FT,Data Scientist,280830,USD,280830,CA,100,CA,M
2024,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M
2024,SE,FT,Software Engineer,108100,USD,108100,CA,0,CA,M
2024,MI,FT,Data Scientist,312000,USD,312000,US,0,US,M
2024,MI,FT,Product Manager,60400,USD,60400,US,0,US,M
2024,SE,FT,Manager,116000,USD,116000,US,0,US,M
2024,SE,FT,Data Analyst,155000,USD,155000,US,100,US,M
2024,EN,FT,Research Scientist,145000,USD,145000,US,0,US,M
2024,SE,FT,Research Analyst,263335,USD,263335,US,0,US,M
2024,SE,FT,Data Scientist,205000,USD,205000,US,0,US,M
2024,EN,FT,Insight Analyst,51060,GBP,63825,GB,0,GB,M
2024,MI,FT,Data Management Specialist,123000,USD,123000,US,0,US,M
2023,SE,FT,Data Scientist,185400,USD,185400,US,100,US,M
2024,SE,FT,Software Engineer,206700,USD,206700,US,0,US,M
2024,SE,FT,Data Architect,160000,USD,160000,US,0,US,M
2024,SE,FT,Systems Engineer,191000,USD,191000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,159000,USD,159000,US,0,US,M
2024,MI,FT,Associate,167500,USD,167500,US,0,US,M
2023,SE,FT,AI Engineer,360000,USD,360000,US,0,US,M
2024,SE,FT,Statistician,220000,USD,220000,US,0,US,M
2024,MI,FT,QA Engineer,140000,USD,140000,US,0,US,M
2024,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,180000,USD,180000,US,0,US,M
2024,EN,FT,Data Analyst,77376,USD,77376,US,0,US,M
2024,MI,FT,Data Engineer,122100,USD,122100,US,0,US,M
2024,MI,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,359400,USD,359400,US,0,US,M
2024,EN,FT,Data Scientist,140000,USD,140000,US,0,US,M
2024,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2024,SE,FT,Software Engineer,211000,USD,211000,US,0,US,M
2024,EN,FT,Business Intelligence Developer,80000,USD,80000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,170700,USD,170700,US,0,US,M
2024,MI,FT,Engineering Manager,212000,USD,212000,US,0,US,M
2023,MI,FT,Research Scientist,200000,USD,200000,US,0,US,M
2024,EX,FT,Data Engineer,134800,USD,134800,US,0,US,M
2024,MI,FT,Analytics Engineer,126000,USD,126000,US,0,US,M
2023,MI,CT,AI Engineer,50000,USD,50000,CZ,100,CA,L
2024,EN,FT,Data Analyst,128250,USD,128250,US,0,US,M
2024,MI,PT,Data Quality Specialist,60000,USD,60000,CA,0,CA,M
2024,MI,FT,Quantitative Researcher,150000,USD,150000,GB,0,GB,M
2024,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2024,MI,FT,Product Manager,98300,USD,98300,US,0,US,M
2024,SE,FT,Software Engineer,180000,USD,180000,US,100,US,M
2024,EN,FT,Data Scientist,173040,USD,173040,US,0,US,M
2022,SE,FT,Data Engineer,139860,USD,139860,US,0,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
2024,MI,FT,Analytics Engineer,192500,USD,192500,US,100,US,M
2024,MI,FT,Data Scientist,179000,USD,179000,US,0,US,M
2024,SE,FT,Data Scientist,158400,USD,158400,US,100,US,M
2024,MI,FT,Software Engineer,62100,USD,62100,US,0,US,M
2024,MI,FT,Data Scientist,75000,USD,75000,US,0,US,M
2024,MI,FT,Software Engineer,219221,USD,219221,US,0,US,M
2023,MI,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2024,SE,FT,AI Engineer,93300,USD,93300,US,0,US,M
2024,MI,FT,Site Reliability Engineer,129200,USD,129200,US,0,US,M
2024,MI,FT,Machine Learning Engineer,189000,USD,189000,US,0,US,M
2024,SE,FT,Data Scientist,134561,USD,134561,US,100,US,M
2023,EX,FT,Data Scientist,314100,USD,314100,US,0,US,M
2024,SE,FT,Software Engineer,175800,USD,175800,US,0,US,M
2024,EX,FT,Engineer,200000,USD,200000,US,0,US,M
2024,EN,FT,Data Scientist,174600,USD,174600,US,0,US,M
2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
2024,SE,FT,Data Engineer,84533,USD,84533,US,100,US,M
2024,MI,FT,Research Scientist,214032,USD,214032,US,0,US,M
2024,MI,FT,Data Scientist,184800,USD,184800,US,0,US,M
2023,SE,FT,Data Engineer,205600,USD,205600,US,100,US,M
2024,EN,FT,Product Manager,232000,USD,232000,US,0,US,M
2024,SE,FT,Data Engineer,139360,USD,139360,US,100,US,M
2024,MI,FT,Data Visualization Developer,120000,USD,120000,US,0,US,M
2024,MI,FT,Manager,124300,USD,124300,US,0,US,M
2024,SE,FT,Data Engineer,150000,USD,150000,MX,0,MX,M
2024,SE,FT,Machine Learning Engineer,261500,USD,261500,US,0,US,L
2024,MI,FT,Analytics Engineer,77000,USD,77000,US,100,US,M
2024,MI,FT,Machine Learning Engineer,185800,USD,185800,US,100,US,M
2024,MI,FT,Associate,234300,USD,234300,US,0,US,M
2024,EN,FT,Data Analyst,125000,USD,125000,US,0,US,M
2024,SE,FT,Software Engineer,410000,USD,410000,US,0,US,M
2024,MI,FT,Associate,140000,USD,140000,US,0,US,M
2024,SE,FT,Research Scientist,278700,USD,278700,US,0,US,M
2024,MI,FT,Data Engineer,138278,USD,138278,US,0,US,M
2021,EN,FT,Data Scientist,2200000,INR,29751,IN,50,IN,L
2023,SE,FT,Data Analyst,140130,USD,140130,US,0,US,M
2024,SE,FT,Software Engineer,189000,USD,189000,US,0,US,M
2024,SE,FT,Applied Scientist,150400,USD,150400,US,0,US,L
2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M
2024,MI,FT,Data Scientist,176000,USD,176000,US,0,US,M
2024,MI,FT,Data Analyst,89400,USD,89400,US,0,US,M
2024,SE,FT,Data Engineer,247300,USD,247300,US,0,US,M
2024,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,SE,FT,Machine Learning Developer,203000,USD,203000,CA,0,CA,M
2023,MI,FT,Lead Data Analyst,68000,USD,68000,US,0,US,L
2024,SE,FT,Software Engineer,183000,USD,183000,US,0,US,M
2024,MI,FT,Cloud Database Engineer,146850,USD,146850,US,100,US,M
2023,MI,FT,Data Scientist,116000,USD,116000,US,0,US,M
2024,MI,FT,Data Engineer,97600,USD,97600,US,0,US,M
2024,MI,FT,BI Developer,81500,USD,81500,US,0,US,M
2024,SE,FT,Machine Learning Engineer,151300,USD,151300,US,0,US,L
2024,SE,FT,Solutions Architect,139900,USD,139900,US,0,US,M
2024,SE,FT,Machine Learning Engineer,74800,USD,74800,US,0,US,M
2024,MI,FT,Data Manager,128000,USD,128000,US,0,US,M
2024,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2023,SE,FT,Data Analyst,110000,USD,110000,PL,100,PL,M
2024,MI,FT,Data Scientist,145900,USD,145900,US,100,US,M
2024,SE,FT,Analyst,125000,USD,125000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,140712,USD,140712,CA,0,CA,M
2024,MI,FT,AI Specialist,65000,USD,65000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2024,EN,FT,Research Analyst,54000,USD,54000,US,0,US,M
